user_id,age,occupation,gender
51448,18,homemaker,F
48557,25,college/grad student,M
1706,26,sales/marketing,M
63170,30,college/grad student,M
44276,31,scientist,M
33402,32,artist,M
38306,27,executive/managerial,M
63680,30,college/grad student,M
11772,29,sales/marketing,M
1533,30,college/grad student,M
52242,33,sales/marketing,M
13696,32,homemaker,M
9922,28,college/grad student,M
27376,32,lawyer,M
15543,30,homemaker,M
51193,28,sales/marketing,M
65319,27,self-employed,M
63013,29,scientist,M
39310,27,technician/engineer,M
38398,34,sales/marketing,M
53865,32,self-employed,M
54298,34,scientist,M
19793,27,executive/managerial,M
46700,25,college/grad student,M
28752,29,college/grad student,M
16920,34,sales/marketing,M
52595,29,sales/marketing,M
23417,30,sales/marketing,M
17745,24,K-12 student,M
34017,33,sales/marketing,M
45973,26,college/grad student,M
40729,53,executive/managerial,M
1774,27,scientist,M
2631,30,scientist,M
38276,32,scientist,M
29998,27,college/grad student,M
34208,29,other or not specified,M
6303,29,other or not specified,M
34280,31,executive/managerial,M
47494,34,executive/managerial,M
51160,26,other or not specified,M
9540,31,college/grad student,M
7196,31,scientist,M
26640,44,clerical/admin,M
38445,31,scientist,M
12321,28,programmer,F
50807,27,executive/managerial,M
1857,31,technician/engineer,M
63,47,retired,M
39109,30,self-employed,M
35102,31,other or not specified,F
50698,18,K-12 student,F
62513,33,executive/managerial,M
17318,18,K-12 student,M
12240,34,college/grad student,M
20526,17,sales/marketing,M
4200,21,scientist,M
15075,20,sales/marketing,M
1590,21,scientist,M
7856,30,executive/managerial,M
20156,31,executive/managerial,M
1290,32,K-12 student,M
40888,31,college/grad student,M
43228,30,executive/managerial,M
391,34,college/grad student,M
36705,30,college/grad student,M
60827,29,artist,M
46910,27,scientist,M
8032,32,sales/marketing,M
53956,32,college/grad student,M
45609,32,college/grad student,M
51486,28,scientist,M
44310,25,executive/managerial,M
21443,32,self-employed,M
48303,29,sales/marketing,F
48266,26,self-employed,M
43321,29,college/grad student,M
5773,32,K-12 student,M
32579,31,executive/managerial,M
23949,34,college/grad student,M
20779,26,scientist,M
13820,29,K-12 student,M
9425,30,technician/engineer,M
55241,29,college/grad student,M
65320,34,executive/managerial,M
3958,29,college/grad student,M
30815,30,executive/managerial,M
2875,33,homemaker,M
54225,28,college/grad student,M
34346,31,executive/managerial,M
24154,32,scientist,M
11456,31,college/grad student,M
30501,26,customer service,M
26233,32,other or not specified,M
21007,19,sales/marketing,M
10766,34,executive/managerial,M
28057,28,college/grad student,F
50784,31,executive/managerial,M
61731,33,college/grad student,M
64491,34,executive/managerial,M
64517,18,sales/marketing,M
56885,26,executive/managerial,M
61888,30,executive/managerial,M
46979,32,sales/marketing,M
57753,32,other or not specified,F
21734,56,academic/educator,F
4529,43,sales/marketing,M
8264,27,artist,M
50442,33,doctor/health care,M
12619,32,artist,F
7335,31,homemaker,M
14152,31,clerical/admin,M
53648,33,college/grad student,M
25755,30,other or not specified,F
30459,26,self-employed,M
52045,30,self-employed,F
43838,31,college/grad student,M
30282,34,self-employed,M
19424,33,other or not specified,M
2097,34,executive/managerial,M
11093,28,scientist,M
38645,32,technician/engineer,M
23465,25,other or not specified,M
54554,26,scientist,M
44493,28,college/grad student,M
10513,28,scientist,M
60748,32,technician/engineer,M
41602,25,college/grad student,M
28133,31,college/grad student,M
43625,33,other or not specified,M
38384,30,executive/managerial,M
59431,26,K-12 student,M
49599,29,lawyer,M
471,22,self-employed,M
29613,26,executive/managerial,M
2006,27,college/grad student,M
1027,38,other or not specified,F
442,32,other or not specified,M
3702,32,college/grad student,M
56957,21,sales/marketing,M
41469,25,college/grad student,F
28262,26,scientist,M
7784,31,sales/marketing,M
32080,31,executive/managerial,M
40326,28,college/grad student,M
15925,26,self-employed,M
33617,33,lawyer,M
22336,26,executive/managerial,M
52398,33,college/grad student,M
41730,34,college/grad student,M
11538,41,artist,M
29783,14,homemaker,M
50256,34,executive/managerial,M
62994,34,executive/managerial,M
8723,28,college/grad student,M
27072,23,college/grad student,M
23970,32,sales/marketing,M
38197,32,scientist,F
21554,32,executive/managerial,M
64192,27,academic/educator,F
63533,26,executive/managerial,M
2236,27,scientist,M
13636,30,college/grad student,M
12064,27,clerical/admin,M
41231,32,tradesman/craftsman,M
23479,34,other or not specified,F
31189,18,sales/marketing,M
58368,18,homemaker,M
5671,30,self-employed,M
12222,33,college/grad student,M
15734,18,K-12 student,M
5044,29,scientist,M
1229,33,other or not specified,M
2172,30,scientist,M
8512,31,college/grad student,M
3930,32,scientist,F
31826,27,sales/marketing,M
20720,10,K-12 student,M
63628,30,executive/managerial,M
22028,21,customer service,M
59067,33,college/grad student,M
996,33,executive/managerial,M
1911,26,college/grad student,M
10411,31,college/grad student,F
4242,32,retired,F
46192,26,sales/marketing,M
42410,29,technician/engineer,M
59425,28,executive/managerial,M
41826,31,college/grad student,M
44034,25,scientist,F
27093,30,other or not specified,F
52584,30,executive/managerial,M
34885,32,executive/managerial,M
25879,42,executive/managerial,M
22603,28,college/grad student,M
44596,25,academic/educator,M
48698,28,scientist,M
59816,30,executive/managerial,M
36533,29,executive/managerial,M
21724,34,executive/managerial,M
25810,29,K-12 student,M
11691,30,college/grad student,M
39785,26,sales/marketing,M
44320,33,college/grad student,M
46125,18,scientist,M
46962,22,college/grad student,F
41212,18,scientist,M
60206,34,executive/managerial,M
42393,33,college/grad student,M
9571,32,college/grad student,M
15932,27,executive/managerial,M
31770,28,executive/managerial,M
27233,30,college/grad student,M
36158,30,college/grad student,M
16515,32,executive/managerial,M
3554,18,sales/marketing,M
6651,25,sales/marketing,M
63697,34,college/grad student,M
31449,25,homemaker,F
10386,31,other or not specified,M
38390,25,executive/managerial,M
49091,32,sales/marketing,M
261,29,executive/managerial,M
49688,25,self-employed,M
18760,29,self-employed,M
50164,26,executive/managerial,M
37858,25,other or not specified,M
6452,26,college/grad student,M
41054,33,executive/managerial,M
65696,32,executive/managerial,M
15801,30,executive/managerial,M
16128,34,clerical/admin,F
57992,27,executive/managerial,M
62322,26,K-12 student,M
40956,26,self-employed,M
10105,26,college/grad student,F
40321,31,executive/managerial,F
3521,30,academic/educator,F
39351,34,college/grad student,F
26417,29,college/grad student,M
28111,32,technician/engineer,M
61696,29,clerical/admin,M
9610,50,executive/managerial,M
51395,31,sales/marketing,M
1319,32,executive/managerial,M
8858,34,scientist,M
14420,31,college/grad student,M
64860,18,homemaker,F
63361,33,executive/managerial,M
9798,29,scientist,M
49344,63,other or not specified,F
27179,30,sales/marketing,M
65411,32,college/grad student,M
62418,28,executive/managerial,M
45927,28,college/grad student,M
3143,31,college/grad student,M
32407,31,college/grad student,M
10892,32,executive/managerial,M
14077,23,college/grad student,M
15291,32,college/grad student,M
62395,25,self-employed,M
4891,26,executive/managerial,M
4944,27,other or not specified,M
62904,26,sales/marketing,M
58567,30,college/grad student,M
53628,31,self-employed,M
19201,25,other or not specified,F
8506,26,tradesman/craftsman,M
18937,11,K-12 student,M
53769,33,executive/managerial,M
48501,30,self-employed,F
59917,32,artist,M
33805,26,executive/managerial,M
9191,28,college/grad student,F
11759,32,executive/managerial,M
10752,32,artist,F
11413,26,scientist,M
4540,32,sales/marketing,F
14164,30,executive/managerial,M
14868,34,self-employed,M
23256,30,technician/engineer,M
7616,41,college/grad student,M
8323,28,executive/managerial,M
300,29,college/grad student,M
39730,26,college/grad student,F
8925,30,academic/educator,F
37580,34,sales/marketing,M
6506,26,executive/managerial,M
9460,33,retired,M
14910,30,sales/marketing,M
58288,31,sales/marketing,M
15566,30,college/grad student,M
3857,31,college/grad student,M
29761,28,scientist,M
25529,66,college/grad student,F
2883,29,college/grad student,F
6791,33,scientist,M
22542,81,college/grad student,M
21940,32,executive/managerial,F
1639,30,technician/engineer,M
30546,32,academic/educator,M
17711,33,executive/managerial,M
41416,27,programmer,M
44170,28,self-employed,M
6572,31,scientist,M
22873,25,college/grad student,M
64170,18,K-12 student,M
41352,26,college/grad student,M
13587,26,scientist,M
34461,25,homemaker,M
45629,31,college/grad student,M
16749,28,self-employed,F
8267,32,college/grad student,M
42011,27,sales/marketing,M
64294,27,college/grad student,M
48650,33,college/grad student,F
23518,18,sales/marketing,M
63196,25,executive/managerial,M
47905,34,executive/managerial,F
41573,30,executive/managerial,M
19590,41,sales/marketing,M
2589,34,college/grad student,M
60871,32,executive/managerial,M
40352,32,executive/managerial,M
51289,30,executive/managerial,F
38407,34,executive/managerial,M
41991,27,college/grad student,M
56946,69,executive/managerial,M
22928,26,executive/managerial,M
39958,34,scientist,M
27569,32,self-employed,M
46912,33,writer,M
38429,34,academic/educator,M
61267,26,college/grad student,M
35093,33,scientist,M
8657,31,other or not specified,F
30286,31,executive/managerial,M
18854,30,homemaker,M
61821,28,homemaker,F
30705,27,executive/managerial,M
29331,32,sales/marketing,M
7039,32,other or not specified,M
37709,25,homemaker,F
581,32,scientist,M
31413,28,technician/engineer,M
55340,27,scientist,M
32666,36,executive/managerial,M
5192,34,sales/marketing,M
26621,31,self-employed,M
53054,41,executive/managerial,M
26029,25,college/grad student,M
45847,30,executive/managerial,M
27675,27,college/grad student,M
47160,34,self-employed,M
57096,26,college/grad student,M
20684,18,scientist,M
4729,31,executive/managerial,M
12526,57,retired,F
23919,27,self-employed,M
10705,26,self-employed,M
39009,38,other or not specified,M
64263,26,executive/managerial,M
23314,21,sales/marketing,F
44999,34,executive/managerial,M
49993,40,executive/managerial,M
45808,48,academic/educator,F
52575,29,K-12 student,M
29858,29,college/grad student,M
40373,27,executive/managerial,M
16483,25,executive/managerial,M
990,27,scientist,M
25386,33,college/grad student,M
34054,18,homemaker,F
44346,28,sales/marketing,M
56029,30,K-12 student,M
29493,31,college/grad student,M
20545,32,scientist,M
55349,29,sales/marketing,M
31247,60,academic/educator,M
53410,28,other or not specified,M
12147,32,homemaker,M
61137,34,executive/managerial,M
14019,31,executive/managerial,M
21416,29,retired,M
62278,25,other or not specified,M
48727,30,sales/marketing,M
35790,26,tradesman/craftsman,M
48374,25,tradesman/craftsman,M
51333,21,scientist,F
42576,27,scientist,M
58676,25,sales/marketing,M
28623,38,scientist,M
55635,28,sales/marketing,M
19411,25,executive/managerial,M
46335,34,other or not specified,F
48998,33,executive/managerial,M
46669,26,executive/managerial,M
32941,25,college/grad student,M
37330,26,executive/managerial,F
44626,29,executive/managerial,M
17837,25,college/grad student,M
29015,32,artist,M
23602,28,executive/managerial,F
29159,33,college/grad student,M
48037,34,self-employed,F
56460,34,programmer,M
16407,32,executive/managerial,F
52965,29,scientist,M
58620,28,executive/managerial,M
35970,22,sales/marketing,M
33023,32,scientist,M
9323,29,self-employed,M
52161,29,executive/managerial,M
36375,34,executive/managerial,M
12115,33,self-employed,F
46541,30,college/grad student,F
15983,38,retired,F
17637,26,sales/marketing,M
29873,24,sales/marketing,M
32129,23,homemaker,M
35070,19,other or not specified,M
16527,32,sales/marketing,M
11406,30,sales/marketing,M
54451,27,executive/managerial,F
51521,27,tradesman/craftsman,M
21704,29,self-employed,M
17311,30,sales/marketing,M
53579,26,K-12 student,M
29724,33,college/grad student,M
138,32,college/grad student,F
52737,31,executive/managerial,M
65262,30,executive/managerial,M
21963,30,executive/managerial,M
59034,25,college/grad student,M
52455,26,executive/managerial,M
26196,33,technician/engineer,M
40023,30,college/grad student,M
56793,32,other or not specified,M
39290,30,writer,M
15129,29,college/grad student,F
23319,23,sales/marketing,M
21204,26,sales/marketing,F
31729,32,scientist,M
1408,32,executive/managerial,F
27460,29,sales/marketing,M
9427,32,college/grad student,F
3204,27,college/grad student,F
44521,33,sales/marketing,M
26126,27,college/grad student,M
58266,27,college/grad student,M
40732,32,college/grad student,M
14304,33,K-12 student,M
54595,25,clerical/admin,M
2267,28,college/grad student,M
8703,29,sales/marketing,M
63791,32,sales/marketing,F
32010,30,college/grad student,F
57886,29,executive/managerial,M
40857,21,college/grad student,M
52230,32,executive/managerial,M
56106,27,executive/managerial,M
17879,24,retired,F
47974,26,college/grad student,M
3170,26,scientist,M
2187,25,executive/managerial,M
43330,27,executive/managerial,M
12725,30,sales/marketing,M
3939,30,executive/managerial,M
18386,30,homemaker,M
35309,31,sales/marketing,M
3492,34,scientist,M
44151,32,homemaker,F
37255,29,sales/marketing,M
35415,25,sales/marketing,M
53000,30,college/grad student,M
6410,33,executive/managerial,M
27105,26,college/grad student,M
3949,30,college/grad student,F
5048,32,sales/marketing,M
32387,34,other or not specified,M
8431,42,technician/engineer,M
58858,28,self-employed,M
4472,32,college/grad student,M
30623,29,sales/marketing,M
40604,34,sales/marketing,M
57687,28,executive/managerial,M
50021,40,sales/marketing,M
42428,31,college/grad student,M
10063,18,academic/educator,F
42429,29,sales/marketing,M
5394,26,executive/managerial,M
20268,33,scientist,M
41346,31,sales/marketing,M
24996,28,academic/educator,F
60675,28,college/grad student,M
560,29,executive/managerial,M
10423,32,college/grad student,M
1031,18,K-12 student,M
3752,27,scientist,M
55933,19,sales/marketing,M
58252,32,college/grad student,M
2390,29,other or not specified,M
36314,31,college/grad student,M
5462,30,homemaker,M
36194,34,other or not specified,M
12437,25,sales/marketing,M
27939,26,college/grad student,M
39359,33,self-employed,M
45555,30,scientist,M
24972,30,college/grad student,M
15423,34,sales/marketing,F
44653,25,executive/managerial,M
31067,73,retired,F
23273,30,executive/managerial,M
27438,34,other or not specified,F
49304,31,executive/managerial,M
20305,43,executive/managerial,M
28749,27,scientist,F
3459,27,college/grad student,M
18567,29,sales/marketing,M
16876,31,college/grad student,M
28521,14,K-12 student,M
21109,34,scientist,M
41971,31,college/grad student,M
58535,34,scientist,M
14468,26,self-employed,M
15889,33,scientist,M
56078,31,clerical/admin,F
42846,74,academic/educator,M
30346,34,college/grad student,M
63936,26,other or not specified,M
38471,18,college/grad student,M
13991,32,sales/marketing,M
44788,50,clerical/admin,M
46303,27,K-12 student,M
51928,18,K-12 student,M
23554,30,executive/managerial,M
52977,32,executive/managerial,M
13939,31,sales/marketing,M
8615,23,sales/marketing,M
58907,29,scientist,M
19039,18,other or not specified,F
56780,25,college/grad student,M
43813,33,college/grad student,M
45333,27,self-employed,M
43107,33,scientist,F
50351,32,executive/managerial,M
2474,33,sales/marketing,M
32888,29,self-employed,M
56713,30,homemaker,F
25294,43,executive/managerial,M
25887,30,self-employed,F
2483,25,sales/marketing,M
9938,34,college/grad student,M
41557,25,college/grad student,M
29603,26,college/grad student,M
2307,29,executive/managerial,M
56000,25,executive/managerial,M
3613,33,college/grad student,M
32067,31,executive/managerial,M
20936,18,scientist,M
28200,27,college/grad student,M
59582,29,sales/marketing,M
2180,27,college/grad student,F
24724,30,artist,M
18598,34,academic/educator,M
41459,26,scientist,M
3941,25,executive/managerial,M
22004,31,college/grad student,M
53278,27,college/grad student,M
38357,20,sales/marketing,M
41276,34,executive/managerial,M
62613,31,executive/managerial,M
19041,34,executive/managerial,M
11225,21,K-12 student,M
33368,26,college/grad student,M
45910,25,college/grad student,F
44091,34,college/grad student,M
35883,30,scientist,F
60956,29,self-employed,F
35929,26,college/grad student,M
29137,29,scientist,M
3645,30,academic/educator,M
23024,31,college/grad student,M
52543,47,sales/marketing,M
36182,18,college/grad student,M
46148,27,scientist,M
12137,28,scientist,F
4532,30,executive/managerial,M
11253,28,scientist,M
21840,41,clerical/admin,F
43222,29,college/grad student,M
10000,39,executive/managerial,M
26712,31,scientist,M
36910,32,academic/educator,M
21214,16,homemaker,M
24282,32,academic/educator,M
51748,27,self-employed,M
32676,32,college/grad student,M
47125,33,sales/marketing,M
16544,27,K-12 student,M
41850,26,K-12 student,M
34441,29,academic/educator,M
17738,22,sales/marketing,M
44273,27,self-employed,M
12991,31,K-12 student,M
41193,27,homemaker,M
37570,27,college/grad student,M
5317,28,college/grad student,F
12152,29,self-employed,F
298,34,sales/marketing,M
47373,34,self-employed,M
18986,59,retired,F
656,29,college/grad student,M
56750,28,college/grad student,M
1464,34,artist,F
65064,33,sales/marketing,M
28329,27,executive/managerial,M
63156,29,academic/educator,M
24773,29,clerical/admin,F
51638,34,other or not specified,M
5034,9,K-12 student,M
30787,28,academic/educator,M
24822,31,sales/marketing,F
12200,33,sales/marketing,M
33426,28,college/grad student,M
21468,34,tradesman/craftsman,M
56859,29,sales/marketing,M
56516,29,college/grad student,M
27753,32,self-employed,M
40465,25,programmer,M
32970,40,executive/managerial,M
60454,26,college/grad student,M
34754,34,college/grad student,F
730,29,executive/managerial,M
48378,31,homemaker,F
51757,26,college/grad student,M
3556,26,self-employed,F
13777,29,executive/managerial,M
56955,32,college/grad student,M
47210,23,college/grad student,M
18745,22,sales/marketing,M
51961,32,executive/managerial,M
4440,31,college/grad student,M
2443,30,executive/managerial,M
53144,25,scientist,M
60318,29,other or not specified,M
17503,35,artist,M
57067,27,K-12 student,M
50915,33,sales/marketing,F
28555,25,self-employed,F
14470,44,lawyer,M
6751,26,executive/managerial,M
17196,31,self-employed,M
29388,89,executive/managerial,M
11818,27,scientist,M
19713,25,executive/managerial,M
43475,25,technician/engineer,M
22030,18,K-12 student,F
17198,32,homemaker,M
32020,28,college/grad student,M
52685,26,artist,M
42044,25,executive/managerial,M
2568,44,sales/marketing,M
39741,33,college/grad student,M
20932,32,scientist,M
35717,28,college/grad student,M
27941,27,college/grad student,F
49526,19,K-12 student,F
51629,33,college/grad student,M
56848,31,executive/managerial,M
30413,27,executive/managerial,M
56552,25,executive/managerial,M
30210,27,sales/marketing,M
29672,31,self-employed,M
15561,34,college/grad student,M
51751,27,executive/managerial,M
13036,31,college/grad student,M
1965,30,executive/managerial,M
63608,34,executive/managerial,M
48850,31,executive/managerial,M
5072,17,self-employed,F
28470,28,technician/engineer,M
39324,33,executive/managerial,M
35645,28,college/grad student,M
6036,80,retired,F
33288,29,scientist,M
30612,30,college/grad student,M
19204,34,scientist,M
16133,23,scientist,M
46673,25,college/grad student,M
51827,27,college/grad student,M
65014,34,academic/educator,M
43077,28,sales/marketing,M
32546,30,college/grad student,M
9504,26,self-employed,M
63376,29,college/grad student,M
39283,33,college/grad student,M
56576,31,homemaker,M
32466,33,executive/managerial,M
16394,26,self-employed,M
39796,31,self-employed,M
14496,31,executive/managerial,M
48082,21,sales/marketing,M
13970,31,sales/marketing,M
58577,30,sales/marketing,M
33843,29,sales/marketing,M
39895,28,other or not specified,F
11508,28,college/grad student,M
12785,27,sales/marketing,M
16555,26,scientist,M
11977,34,scientist,M
41649,29,scientist,M
17997,36,academic/educator,M
20694,34,college/grad student,M
60307,26,college/grad student,M
51925,34,college/grad student,M
35314,30,homemaker,M
27968,28,other or not specified,M
13142,31,college/grad student,M
27624,31,doctor/health care,M
1872,27,college/grad student,M
62183,33,college/grad student,F
47066,25,executive/managerial,M
13424,26,executive/managerial,M
18184,29,customer service,M
65750,34,executive/managerial,M
34575,28,self-employed,M
15147,28,college/grad student,M
29954,31,college/grad student,F
59940,34,sales/marketing,M
44945,28,other or not specified,M
64546,26,college/grad student,M
24146,34,college/grad student,M
9957,32,clerical/admin,M
19615,34,college/grad student,F
23097,31,technician/engineer,M
10570,26,college/grad student,M
64594,27,executive/managerial,M
54078,40,writer,F
21661,31,college/grad student,M
6738,19,sales/marketing,M
5506,31,sales/marketing,M
37736,21,scientist,M
46999,81,clerical/admin,M
60033,25,college/grad student,M
60644,29,college/grad student,M
3152,26,scientist,M
18678,27,college/grad student,M
33789,33,programmer,M
23699,32,other or not specified,M
21585,26,executive/managerial,M
30599,25,college/grad student,M
50494,26,K-12 student,M
53244,31,executive/managerial,M
867,30,other or not specified,M
34015,25,executive/managerial,M
60568,53,executive/managerial,M
44113,31,sales/marketing,F
9054,31,college/grad student,M
38855,31,technician/engineer,M
1821,30,college/grad student,M
52773,30,college/grad student,F
9511,27,sales/marketing,F
44087,27,scientist,M
48533,25,homemaker,M
50772,32,artist,M
42940,32,college/grad student,M
44924,25,executive/managerial,M
29949,28,executive/managerial,M
15532,22,sales/marketing,M
7431,34,college/grad student,M
6594,28,college/grad student,M
63504,33,executive/managerial,M
551,25,scientist,M
17566,30,executive/managerial,M
40905,26,sales/marketing,M
10078,26,executive/managerial,M
50491,33,executive/managerial,M
65468,29,technician/engineer,M
3775,33,college/grad student,M
11547,27,college/grad student,M
51924,30,doctor/health care,M
13039,29,college/grad student,M
54492,42,scientist,M
37556,29,self-employed,M
22719,33,executive/managerial,M
3088,20,sales/marketing,M
25508,32,sales/marketing,M
60821,30,self-employed,M
50667,31,college/grad student,M
27178,34,lawyer,M
20150,28,executive/managerial,M
58664,33,sales/marketing,M
62865,20,college/grad student,M
45768,32,scientist,M
44654,42,clerical/admin,M
64602,34,scientist,M
21378,30,sales/marketing,M
32784,31,college/grad student,M
58512,25,self-employed,F
30687,28,scientist,M
25159,31,tradesman/craftsman,M
53053,30,artist,M
4174,59,retired,F
3399,32,college/grad student,M
39217,31,executive/managerial,M
54621,22,K-12 student,M
20291,31,college/grad student,M
31150,22,sales/marketing,M
64248,21,sales/marketing,M
41584,29,college/grad student,M
50537,27,college/grad student,M
18234,30,college/grad student,M
51981,9,scientist,M
44382,27,retired,M
11330,31,college/grad student,M
6669,31,executive/managerial,M
18323,26,scientist,M
55073,32,executive/managerial,M
24302,30,executive/managerial,M
10369,18,K-12 student,M
161,26,college/grad student,M
55801,26,scientist,M
55636,25,sales/marketing,M
18187,26,self-employed,M
56096,25,self-employed,M
51948,33,executive/managerial,M
19259,27,other or not specified,F
6602,25,clerical/admin,M
60542,27,scientist,M
46347,32,college/grad student,F
26721,34,college/grad student,M
17114,27,retired,M
27848,21,sales/marketing,M
49273,30,sales/marketing,M
38210,67,retired,F
47557,33,other or not specified,M
47410,31,scientist,M
20553,28,sales/marketing,M
36007,25,clerical/admin,F
41552,34,college/grad student,M
24445,26,executive/managerial,M
43631,33,technician/engineer,M
36051,26,artist,F
50988,29,college/grad student,F
29629,37,scientist,M
50824,33,academic/educator,M
43953,34,self-employed,F
53008,18,sales/marketing,M
23438,31,executive/managerial,M
47561,28,executive/managerial,M
23767,26,executive/managerial,M
5274,27,college/grad student,M
14829,32,tradesman/craftsman,M
2109,16,K-12 student,M
36354,25,sales/marketing,F
56680,27,college/grad student,F
22304,21,college/grad student,M
21552,26,self-employed,M
56062,27,self-employed,M
30296,25,executive/managerial,M
7422,27,other or not specified,M
21224,26,executive/managerial,M
29950,26,scientist,M
7381,34,scientist,M
7296,29,scientist,M
20802,29,executive/managerial,M
14033,30,executive/managerial,M
42497,34,sales/marketing,M
35412,25,college/grad student,M
5589,27,college/grad student,M
52964,29,scientist,M
39606,32,scientist,M
58472,28,executive/managerial,M
55163,34,executive/managerial,M
49218,30,college/grad student,M
26363,30,other or not specified,F
7617,34,sales/marketing,M
9594,40,executive/managerial,M
59733,32,scientist,M
15669,33,scientist,M
59088,25,college/grad student,F
29451,29,executive/managerial,M
25572,30,executive/managerial,M
40371,27,self-employed,M
62716,28,sales/marketing,M
41161,36,executive/managerial,M
20231,25,college/grad student,M
13438,32,college/grad student,M
10229,24,college/grad student,M
65068,25,customer service,M
27646,26,sales/marketing,M
14108,26,scientist,F
17314,59,retired,F
44159,9,K-12 student,M
19909,27,homemaker,M
8212,31,sales/marketing,M
13336,31,self-employed,M
64999,26,self-employed,M
24878,32,sales/marketing,M
6078,26,sales/marketing,M
16259,18,scientist,M
4254,20,sales/marketing,M
28631,39,academic/educator,M
1056,25,college/grad student,F
46880,39,sales/marketing,M
14457,33,artist,F
58423,81,clerical/admin,M
2650,24,sales/marketing,F
55619,25,executive/managerial,M
17895,25,scientist,M
19113,27,executive/managerial,F
59104,33,sales/marketing,M
35353,27,college/grad student,M
45075,34,sales/marketing,M
45149,34,sales/marketing,F
25310,27,executive/managerial,M
19838,30,executive/managerial,M
47323,26,scientist,M
58836,29,executive/managerial,M
32150,33,self-employed,F
18344,25,college/grad student,M
8820,30,college/grad student,F
64802,29,sales/marketing,M
2363,27,scientist,M
60324,27,scientist,M
14142,36,sales/marketing,F
51947,27,college/grad student,M
58476,31,executive/managerial,M
17128,31,college/grad student,M
62053,33,executive/managerial,M
56346,32,executive/managerial,F
30702,27,college/grad student,M
39127,25,retired,M
60001,30,programmer,M
12707,34,homemaker,M
62618,26,executive/managerial,F
48687,31,college/grad student,M
28346,26,other or not specified,M
48751,30,technician/engineer,M
57825,33,K-12 student,M
58468,32,executive/managerial,M
49558,27,sales/marketing,M
61124,32,executive/managerial,M
59742,31,executive/managerial,M
3056,26,sales/marketing,M
56351,28,clerical/admin,M
35942,30,scientist,M
4073,25,executive/managerial,M
533,34,college/grad student,M
7344,22,sales/marketing,M
57601,34,college/grad student,M
3764,17,K-12 student,M
5755,33,executive/managerial,M
36152,26,academic/educator,F
33221,30,artist,M
1656,32,executive/managerial,M
1843,25,college/grad student,M
60730,29,other or not specified,M
22728,26,academic/educator,M
16541,30,college/grad student,F
51685,26,college/grad student,M
46015,32,other or not specified,M
35427,50,technician/engineer,M
43291,28,other or not specified,M
37928,30,other or not specified,M
48322,31,college/grad student,F
59427,25,executive/managerial,M
26567,23,sales/marketing,M
51719,25,executive/managerial,M
62299,21,homemaker,F
45350,27,sales/marketing,M
65715,29,executive/managerial,M
26312,33,college/grad student,M
22981,26,scientist,M
11391,28,college/grad student,F
24759,32,sales/marketing,M
52199,30,executive/managerial,M
21686,32,executive/managerial,M
5339,26,executive/managerial,M
64256,29,executive/managerial,M
49134,29,self-employed,M
13435,27,academic/educator,F
28619,20,sales/marketing,M
13361,25,scientist,M
7177,26,scientist,M
34427,33,clerical/admin,M
41752,52,executive/managerial,M
44537,28,self-employed,M
12633,29,customer service,M
14493,31,self-employed,M
17850,32,college/grad student,M
25964,31,sales/marketing,M
60975,33,homemaker,M
65032,28,academic/educator,M
36435,28,college/grad student,M
47025,28,college/grad student,M
54313,34,scientist,M
64987,70,retired,F
10565,26,college/grad student,M
12300,32,college/grad student,M
53324,27,college/grad student,M
10374,29,technician/engineer,M
60810,25,executive/managerial,M
4039,26,sales/marketing,F
1789,27,sales/marketing,M
16127,30,sales/marketing,M
39634,26,college/grad student,F
6732,31,college/grad student,M
13250,71,self-employed,M
23220,40,retired,M
26080,22,sales/marketing,M
65448,29,college/grad student,M
768,28,sales/marketing,M
9673,29,executive/managerial,M
6233,29,artist,M
62227,30,executive/managerial,M
22056,31,scientist,M
12391,32,executive/managerial,M
11157,27,college/grad student,M
16995,30,academic/educator,M
11916,27,academic/educator,F
62870,28,college/grad student,M
18003,32,college/grad student,M
16115,22,sales/marketing,M
40317,18,executive/managerial,F
34644,33,college/grad student,M
55201,33,homemaker,M
10397,30,executive/managerial,M
29207,20,technician/engineer,M
62864,27,other or not specified,F
17155,33,college/grad student,M
36195,30,college/grad student,M
35951,29,college/grad student,M
19594,34,other or not specified,M
54100,32,executive/managerial,M
30137,27,sales/marketing,M
17629,28,executive/managerial,M
45961,32,self-employed,F
7083,23,sales/marketing,M
7179,30,executive/managerial,M
24450,26,academic/educator,M
25089,26,lawyer,M
58582,29,college/grad student,M
40666,30,artist,M
24974,32,homemaker,F
56126,26,college/grad student,M
28412,31,other or not specified,M
60469,29,scientist,M
28265,33,college/grad student,M
33524,25,academic/educator,M
64319,29,sales/marketing,M
34045,33,executive/managerial,M
24818,33,executive/managerial,M
55716,25,college/grad student,M
23074,55,academic/educator,M
49049,28,college/grad student,M
59959,28,self-employed,M
42485,31,scientist,M
58678,40,executive/managerial,F
46232,28,executive/managerial,M
47148,23,scientist,M
34400,28,college/grad student,M
23573,34,scientist,M
6973,26,other or not specified,M
13418,34,college/grad student,M
34549,34,other or not specified,M
34224,33,sales/marketing,F
43691,27,lawyer,M
9873,39,executive/managerial,M
22021,34,academic/educator,F
60650,28,clerical/admin,M
16388,26,self-employed,M
49295,25,sales/marketing,M
61008,26,writer,M
35363,31,programmer,M
3372,27,executive/managerial,M
54953,29,other or not specified,M
